codigo_c;PRESTACIONES ;valor;codigo;Nomenclador;Clasificación;Coseguro
660056;ANTINUCLEARES ANTICUERPOS (FAN / ANA / AAN);23991;660056;NBU;BAJA;10000
660057;ANTITRIPSINA, Alfa 1 (?1 AT) - Líq. Pleural o Mat. Fecal o Sérica - C/U - (por I.D.-Cuantitativa);21810;660057;NBU;BAJA;10000
660058;ANTITROMBINA III - con calibración de tres (3) puntos.;65430;660058;NBU;BAJA;10000
660059;ARSENICO (As) - sérico o urinario.;43620;660059;NBU;BAJA;10000
660060;ASCORBICO, ÁCIDO - sérico;65430;660060;NBU;BAJA;10000
660063;ANTICUERPOS Anti- HIV (ELISA);23991;660063;NBU;BAJA;10000
660101;BACILOSCOPIA DIRECTA - ZIEHL NEELSEN (por muestra);8724;660101;NBU;BAJA;10000
660102;BACILOSCOPIA, DIRECTA y CULTIVO (por muestra);32715;660102;NBU;BAJA;10000
660103;BACILOSCOPIA, (IFI - por muestra);21810;660103;NBU;BAJA;10000
660104;BACTERIOLOGIA, DIRECTA (Coloración de Gram);6543;660104;NBU;BAJA;10000
660105;BACTERIOLOGICO, DIRECTO-CULTIVO e IDENTIFICACIÓN del GÉRMEN;19629;660105;NBU;BAJA;10000
660107;BARBITÚRICOS - urinarios.;38167,5;660107;NBU;BAJA;10000
660108;BENCE- JONES, PROTEINAS de (HPLC / IMF);654300;660108;NBU;BAJA;10000
660109;BICARBONATO.;0;660109;NBU;BAJA;10000
660110;BILIRRUBINEMIA TOTAL, DIRECTA E INDIRECTA.;4362;660110;NBU;BAJA;10000
660111;BILIRRUBINURIA.;4362;660111;NBU;BAJA;10000
660120;C3 - COMPLEMENTO;10905;660120;NBU;BAJA;10000
660121;C4 - COMPLEMENTO;10905;660121;NBU;BAJA;10000
660130;CADENA LIVIANA KAPPA Y LAMBDA - sérico (IMF);87240;660130;NBU;BAJA;10000
660131;CADENA LIVIANA KAPPA Y LAMBDA - urinario (IMF);87240;660131;NBU;BAJA;10000
660132;CADMIO (Cd) - urinario.;43620;660132;NBU;BAJA;10000
660133;CALCEMIA TOTAL (Ca);3271,5;660133;NBU;BAJA;10000
660134;CALCIO IONICO.;8724;660134;NBU;BAJA;10000
660136;CALCIO - urinario.;4362;660136;NBU;BAJA;10000
660137;CALCITONINA - sérica.;34896;660137;NBU;BAJA;10000
660138;CALCULO - urinario.;26172;660138;NBU;BAJA;10000
660139;CARBONICO, ANDHIDRICO - (PCO2);0;660139;NBU;BAJA;10000
660140;CARIOTIPO, MAPA CROMOSOMICO.;233367;660140;NBU;BAJA;10000
660141;CAROTENO BETA - sérico.;47982;660141;NBU;BAJA;10000
660144;CEA - ANTÍGENO CARCINOEMBRIOGENICO.;27262,5;660144;NBU;BAJA;10000
660148;CELULAS NEOPLASICAS - líquidos, exudados, trasudados.;19629;660148;NBU;BAJA;10000
660150;CEREBROSIDOS (Cromatográfico).;0;660150;NBU;BAJA;10000
660151;CERULOPLASMINA.;17448;660151;NBU;BAJA;10000
660152;CETOGENOESTEROIDES - urinarios.;10905;660152;NBU;BAJA;10000
660154;CETONEMIA.;3271,5;660154;NBU;BAJA;10000
660164;"CITOLOGIA EXFOLIATIVA - VAGINAL HORMONAL (por
cada muestra)";10905;660164;NBU;BAJA;10000
660167;CITRICO, ÁCIDO - líquido seminal (ESTUDIO DEL SEMEN);21810;660167;NBU;BAJA;10000
660168;CLORO (Cl) - sérico.;4362;660168;NBU;BAJA;10000
660169;COAGULACION, TIEMPO DE;2181;660169;NBU;BAJA;10000
660170;COAGULO, RETRACCION DEL -COAGULOGRAMA BÁSICO.  ;13086;660170;NBU;BAJA;10000
660171;COAGULOGRAMA;17448;660171;NBU;BAJA;10000
660172;COBRE (Cu) - sérico.;43620;660172;NBU;BAJA;10000
660173;COCAINA (Inmunocromatografía/Cromatográfico);38167,5;660173;NBU;BAJA;10000
660174;COLESTEROL TOTAL;3271,5;660174;NBU;BAJA;10000
660176;COLONIAS, RECUENTO DE.;4362;660176;NBU;BAJA;10000
660177;COMPATIBILIDAD - sangre materna.;13086;660177;NBU;BAJA;10000
660178;"COMPATIBILIDAD MATRIMONIAL - sanguínea en
cónyuges.";10905;660178;NBU;BAJA;10000
660179;COMPLEMENTO, ACTIVIDAD TOTAL.- COMPLEMENTO 50% LISIS (CH-50);109050;660179;NBU;BAJA;10000
660181;CONCENTRACIÓN DE LIQUIDOS BIOLÓGICOS.;61068;660181;NBU;BAJA;10000
660183;COOMBS DIRECTA MONOESPECÍFICA, PRUEBA DE (c/u);4362;660183;NBU;BAJA;10000
660184;COOMBS DIRECTA POLIESPECÍFICA, PRUEBA DE;4362;660184;NBU;BAJA;10000
660186;COOMBS INDIRECTA;26172;660186;NBU;BAJA;10000
660187;COPROCULTIVO.;21810;660187;NBU;BAJA;10000
660188;COPROPORFIRINAS o PORFIRINAS - materia fecal;32715;660188;NBU;BAJA;10000
660189;CORTISOL.;21810;660189;NBU;BAJA;10000
660190;CREATINQUINASA - CPK.;6543;660190;NBU;BAJA;10000
660191;CREATININA - en orina;6543;660191;NBU;BAJA;10000
660192;CREATININA - en sangre;6543;660192;NBU;BAJA;10000
660193;CREATININA, CLEARENCE DE DEPURACION.;10905;660193;NBU;BAJA;10000
660194;CRIOAGLUTININA.;2181;660194;NBU;BAJA;10000
660195;CRIOGLOBULINAS.;2181;660195;NBU;BAJA;10000
660241;CHAGAS (AD);6543;660241;NBU;BAJA;10000
660242;CHAGAS (HAI);6543;660242;NBU;BAJA;10000
660243;CHAGAS, Ac. Totales / IgG (IFI / ELISA / QL);17448;660243;NBU;BAJA;10000
660244;CHAGAS, PARASITEMIA.;13086;660244;NBU;BAJA;10000
660245;CHAGAS, SEROLOGÍA - CONFIRMATORIO;23991;660245;NBU;BAJA;10000
660262;DEHIDROEPIANDROSTERONA, SULFATO - DHEA-S.;23991;660262;NBU;BAJA;10000
660264;DESCARTABLE, MATERIAL COMPLEMENTARIO (DMC).;4362;660264;NBU;BAJA;10000
660265;DESCARTABLE, MATERIAL de BIOSEGURIDAD. ;6543;660265;NBU;BAJA;10000
660268;DIGOXIN (DIGOXINA);32715;660268;NBU;BAJA;10000
660269;DISACARIDASAS.;0;660269;NBU;BAJA;10000
660272;DOMICILIO EN RADIO URBANO - HASTA DOS (2) Kms.;21810;660272;NBU;BAJA;10000
660273;"DOMICILIO A MAS DE DOS (2) Kms. - ADICIONAL por
c/Km.";6543;660273;NBU;BAJA;10000
660293;EMBARAZO, REACCIÓN INMUNOLÓGICA PARA;7633,5;660293;NBU;BAJA;10000
660295;EOSINÓFILOS, RECUENTO de (en moco nasal);2181;660295;NBU;BAJA;10000
660297;ERITROSEDIMENTACION;4362;660297;NBU;BAJA;10000
660298;ESPERMOGRAMA BASICO (EIVE);61068;660298;NBU;BAJA;10000
660299;ESTRICNINA - líquidos biológicos.;0;660299;NBU;BAJA;10000
660300;ESTRADIOL (E2) - sérico;21810;660300;NBU;BAJA;10000
660301;ESTRIOL - urinario.;28353;660301;NBU;BAJA;10000
660302;ESTRIOL - sérico.;28353;660302;NBU;BAJA;10000
660305;ESTRONA - sérica.;32715;660305;NBU;BAJA;10000
660307;ETANOL, ALCOHOL ETÍLICO - urinario. (ALCOLURIA);21810;660307;NBU;BAJA;10000
660308;EUGLOBULINAS, TEST DE;10905;660308;NBU;BAJA;10000
660309;EXUDADO NASOFARINGEO, CULTIVO.;10905;660309;NBU;BAJA;10000
660331;FACTOR DE COAGULACION V.;54525;660331;NBU;BAJA;10000
660332;FACTOR DE COAGULACION VII.;54525;660332;NBU;BAJA;10000
660333;FACTOR DE COAGULACION VIII.;65430;660333;NBU;BAJA;10000
660334;FACTOR DE COAGULACION IX.;65430;660334;NBU;BAJA;10000
660335;FACTOR DE COAGULACION X.;54525;660335;NBU;BAJA;10000
660336;FACTOR DE MIGRACION LINFOCITARIA - MIF.;0;660336;NBU;BAJA;10000
660337;FENILALANINA CONFIRMATORIO (HPLC);65430;660337;NBU;BAJA;10000
660338;FENILALANINA, NEONATAL (PKU);15267;660338;NBU;BAJA;10000
660340;FENILPIRUVICO, ÁCIDO - urinario (cualitativo);21810;660340;NBU;BAJA;10000
660342;FENOTIAZINAS.;32715;660342;NBU;BAJA;10000
660343;FERREMIA (Fe);4362;660343;NBU;BAJA;10000
660344;"FIBRINOGENO, PRODUCTOS DE DEGRADACION - PDF -
plasmático.";76335;660344;NBU;BAJA;10000
660345;FIBRINOGENO - sangre.;26172;660345;NBU;BAJA;10000
660349;FISICO QUIMICO - Examen de Exudados, Trasudados.;21810;660349;NBU;BAJA;10000
660350;FLUOREMIA (F);21810;660350;NBU;BAJA;10000
660351;FLUORURIA.;21810;660351;NBU;BAJA;10000
660352;FOLICO, ÁCIDO.;23991;660352;NBU;BAJA;10000
660353;FONDO OSCURO.;8724;660353;NBU;BAJA;10000
660354;FORMULA LEUCOCITARIA.;3271,5;660354;NBU;BAJA;10000
660355;FOSFATASA ACIDA PROSTATICA (EFM).;10905;660355;NBU;BAJA;10000
660356;FOSFATASA ACIDA TOTAL (EFM).;6543;660356;NBU;BAJA;10000
660357;FOSFATASA ALCALINA (FAL);3271,5;660357;NBU;BAJA;10000
660360;FOSFATASA ALCALINA TERMOESTABLE.;32715;660360;NBU;BAJA;10000
660361;FOSFATASA ALCALINA - ISOENZIMAS.;32715;660361;NBU;BAJA;10000
660362;FOSFATEMIA (P);3271,5;660362;NBU;BAJA;10000
660363;FOSFATURIA (P);3271,5;660363;NBU;BAJA;10000
660366;FOSFORO CLEARENCE DEPURACION.;6543;660366;NBU;BAJA;10000
660370;FSH - HORMONA FOLÍCULO ESTIMULANTE.;21810;660370;NBU;BAJA;10000
660371;FTA/ ABS (IFI - ELISA) SIFILIS y TPHA.;17448;660371;NBU;BAJA;10000
660373;FUNCIONAL, EXAMEN DE MATERIA FECAL - básico;65430;660373;NBU;BAJA;10000
660402;GALACTOSEMIA.;17448;660402;NBU;BAJA;10000
660404;GASES EN SANGRE, PCO2 y PO2.;21810;660404;NBU;BAJA;10000
660405;GASTRINA, sérica.;32715;660405;NBU;BAJA;10000
660408;"GLOBULOS BLANCOS, RECUENTO y FORMULA -
materia fecal.";6543;660408;NBU;BAJA;10000
660409;GLOBULOS BLANCOS, RECUENTO DE;2181;660409;NBU;BAJA;10000
660410;GLOBULOS ROJOS, RECUENTO DE;2181;660410;NBU;BAJA;10000
660411;GLUCAGON.;0;660411;NBU;BAJA;10000
660412;GLUCEMIA (C/U);3271,5;660412;NBU;BAJA;10000
660413;"GLUCEMIA, PRUEBA de SOBRECARGA (x 2 - dos
determinaciones)";9814,5;660413;NBU;BAJA;10000
660416;GLUCOPROTEINOGRAMA.;0;660416;NBU;BAJA;10000
660417;GLUCOSA en orina (C/U);3271,5;660417;NBU;BAJA;10000
660418;GLUCOSA 6-FOSFATO ISOMERASA;28353;660418;NBU;BAJA;10000
660420;GLUTAMIL TRANSPEPTIDASA. Gamma-;5452,5;660420;NBU;BAJA;10000
660430;GRAHAM, TEST DE;6543;660430;NBU;BAJA;10000
660432;GRASAS, CUANTITATIVO (Van de Kamer) - materia fecal;32715;660432;NBU;BAJA;10000
660433;GRUPO SANGUÍNEO y FACTOR Rho - Du / Dµ;10905;660433;NBU;BAJA;10000
660463;HAPTOGLOBINA.;19629;660463;NBU;BAJA;10000
660464;HEINZ, CUERPOS DE (tinción);6543;660464;NBU;BAJA;10000
660465;HEMATIES, RESISTENCIA GLOBULAR OSMOTICA (CURVA DE FRAGILIDAD OSMOTICA DE ERITROCITOS);21810;660465;NBU;BAJA;10000
660466;HEMATOCRITO.;2181;660466;NBU;BAJA;10000
660468;HEMOCULTIVO AEROBIOS (c/u);43620;660468;NBU;BAJA;10000
660470;HEMOGLOBINA, DOSAJE DE (Hb);2181;660470;NBU;BAJA;10000
660471;HEMOGLOBINA, ELECTROFORESIS.;23991;660471;NBU;BAJA;10000
660472;HEMOGLOBINA - plasmática;8724;660472;NBU;BAJA;10000
660475;HEMOGRAMA.;10905;660475;NBU;BAJA;10000
660479;HEMOSIDERINA - urinaria;19629;660479;NBU;BAJA;10000
660480;HEPARINA, RESISTENCIA A LA (In Vitro);32715;660480;NBU;BAJA;10000
660481;HEPATOGRAMA.;13086;660481;NBU;BAJA;10000
660483;HIDATIDOSIS (HAI);28353;660483;NBU;BAJA;10000
660484;HIDATIDOSIS, Ac. IgG ó Totales Anti- (IFI);32715;660484;NBU;BAJA;10000
660487;HIDROXINDOLACETICO, ÁCIDO.;21810;660487;NBU;BAJA;10000
660488;HIDROXIPROLINA - urinaria.;26172;660488;NBU;BAJA;10000
660489;HIPERHEPARINEMIA.;0;660489;NBU;BAJA;10000
660494;HUDDLESSON, REACCION DE (Rosa de Bengala - Brucelosis).;4362;660494;NBU;BAJA;10000
660531;MYCOBACTERIUM, IDENTIFICACION.;43620;660531;NBU;BAJA;10000
660532;IDENTIFICACION SEROLÓGICA DE GERMENES.;21810;660532;NBU;BAJA;10000
660535;INMUNOELECTROFORESIS.;21810;660535;NBU;BAJA;10000
660536;INMUNOELECTROFORESIS LIQUIDOS BIOLOGICOS.;353322;660536;NBU;BAJA;10000
660537;INMUNOGLOBULINA A (IgA);10905;660537;NBU;BAJA;10000
660538;INMUNOGLOBULINA D (IgD);381675;660538;NBU;BAJA;10000
660539;INMUNOGLOBULINA E (IgE);21810;660539;NBU;BAJA;10000
660540;INMUNOGLOBULINA G (IgG);10905;660540;NBU;BAJA;10000
660541;INMUNOGLOBULINA M (IgM);10905;660541;NBU;BAJA;10000
660543;INSULINA.;23991;660543;NBU;BAJA;10000
660546;IONOGRAMA - sérico.;7633,5;660546;NBU;BAJA;10000
660547;IONOGRAMA - urinario.;7633,5;660547;NBU;BAJA;10000
660548;ISOCITRICO DEHIDROGENASA.;0;660548;NBU;BAJA;10000
660591;LACTAMINICO, ÁCIDO.;0;660591;NBU;BAJA;10000
660592;LÁCTICO, ÁCIDO ENZIMATICO.;21810;660592;NBU;BAJA;10000
660593;LÁCTICO, ÁCIDO - materia fecal.;21810;660593;NBU;BAJA;10000
660594;LÁCTICO DEHIDROGENASA - LDH;6543;660594;NBU;BAJA;10000
660596;"LÁCTICO DEHIDROGENASA ISOENZIMAS - LDH
Isoenzimas.";13086;660596;NBU;BAJA;10000
660597;LACTOGENO PLACENTARIO / SOMATOMAMOTROFINA;43620;660597;NBU;BAJA;10000
660598;FACTOR REUMATOIDEO - ARTRITIS REUMATOIDE;13086;660598;NBU;BAJA;10000
660600;LEPTOSPIRAS, INVESTIGACIÓN DE (fondo oscuro o coloraciones) - urinaria;26172;660600;NBU;BAJA;10000
660602;TRICHINOSIS, INVESTIGACIÓN DE;65430;660602;NBU;BAJA;10000
660603;LAZO, PRUEBA DEL;2181;660603;NBU;BAJA;10000
660606;LEUCINAMINOPEPTIDASA (LAP);21810;660606;NBU;BAJA;10000
660610;LEVULINICO, ÁCIDO DELTA-AMINO;21810;660610;NBU;BAJA;10000
660611;LEVULINICO, DELTA DEHIDRATASA;21810;660611;NBU;BAJA;10000
660612;LH - HORMONA LUTEINIZANTE;21810;660612;NBU;BAJA;10000
660613;LIPASA, sérica.;26172;660613;NBU;BAJA;10000
660615;LIPIDOGRAMA (Electroforético).;28353;660615;NBU;BAJA;10000
660619;LIQUIDO CEFALORRAQUIDEO, Fco-Qco - Citológico.;32715;660619;NBU;BAJA;10000
660620;LIQUIDO DE PUNCION, Examen Fco-Qco - Citológico.;32715;660620;NBU;BAJA;10000
660622;LISTERIAS, Ac. Anti - (IFI - ELISA);19629;660622;NBU;BAJA;10000
660623;LITIO (Li) (ISE - Ión selectivo - Fotometría de llama o fotometría de emisión);13086;660623;NBU;BAJA;10000
660624;LITIO (Li) (por Absorción Atómica - A.A.);43620;660624;NBU;BAJA;10000
660653;MAGNESIO (Mg) - sérico.;5452,5;660653;NBU;BAJA;10000
660654;MAGNESIO (Mg) - urinario.;5452,5;660654;NBU;BAJA;10000
660656;MANTOUX, INTRADERMO-REACCION DE (PPD);43620;660656;NBU;BAJA;10000
660657;MEDULOGRAMA.;19629;660657;NBU;BAJA;10000
660660;MERCURIO (Hg) - sérico o urinario.;32715;660660;NBU;BAJA;10000
660662;METANEFRINAS FRACCIONADAS URINARIAS;109050;660662;NBU;BAJA;10000
660663;METANOL - urinario.;32715;660663;NBU;BAJA;10000
660664;MICOLOGIA (Directo - Coloración).;8724;660664;NBU;BAJA;10000
660665;MICOLOGIA (Cultivo e Identificación).;30534;660665;NBU;BAJA;10000
660667;MOCO CERVICAL, CRISTALIZACION;4362;660667;NBU;BAJA;10000
660668;MOCO NASAL, PH - CITOLOGICO.;4362;660668;NBU;BAJA;10000
660669;MONONUCLEOSIS (Aglutinación - Test de Látex o Monotest).;6543;660669;NBU;BAJA;10000
660670;"MONONUCLEOSIS HEMOAGLUTINACION (Paul
Bunnell)";6543;660670;NBU;BAJA;10000
660671;MONONUCLEOSIS.;6543;660671;NBU;BAJA;10000
660672;MONÓXIDO de CARBONO.;10905;660672;NBU;BAJA;10000
660673;MORFINA OPIACEOS, DERIVADOS - líquidos biológicos.;26172;660673;NBU;BAJA;10000
660684;MULTIRRESISTENCIA, VIGILANCIA DE BACTERIAS RESISTENTES;56706;660684;NBU;BAJA;10000
660695;NORADRENALINA, sérica - CATECOLAMINA;54525;660695;NBU;BAJA;10000
660696;NORADRENALINA, urinaria  - CATECOLAMINA;54525;660696;NBU;BAJA;10000
660702;NUCLEOTIDASA - 5' N;17448;660702;NBU;BAJA;10000
660711;ORINA COMPLETA.;10905;660711;NBU;BAJA;10000
660714;OSMOLARIDAD - CLEARENCE (sangre - orina);10905;660714;NBU;BAJA;10000
660715;OSMOLARIDAD - suero.;5452,5;660715;NBU;BAJA;10000
660716;OXIGENO, PO2 - sangre arterial.;0;660716;NBU;BAJA;10000
660732;PAPANICOLAOU ENDOCERVICAL;19629;660732;NBU;BAJA;10000
660734;PAPANICOLAOU EXOCERVICAL;19629;660734;NBU;BAJA;10000
660736;PARASITOLOGICO en MATERIA FECAL.;8724;660736;NBU;BAJA;10000
660737;PARASITOS HEMATICOS.;13086;660737;NBU;BAJA;10000
660738;PARASITOS SUPERIORES.;8724;660738;NBU;BAJA;10000
660739;PARATHORMONA - PTH;29443,5;660739;NBU;BAJA;10000
660740;PEROXIDASAS, TINCION;10905;660740;NBU;BAJA;10000
660741;PH - líquidos biológicos.;4362;660741;NBU;BAJA;10000
660742;PH - sanguíneo;0;660742;NBU;BAJA;10000
660743;PIRUVATO- QUINASA;0;660743;NBU;BAJA;10000
660744;PIRUVICO, ÁCIDO ENZIMATICO;0;660744;NBU;BAJA;10000
660745;PLAQUETARIOS, FACTORES;21810;660745;NBU;BAJA;10000
660746;PLAQUETAS, RECUENTO DE;4362;660746;NBU;BAJA;10000
660747;PLASMA RECALCIFICADO, TIEMPO DE;2181;660747;NBU;BAJA;10000
660748;PLASMINOGENO (IDR);82878;660748;NBU;BAJA;10000
660749;PLOMO (Pb) - sérico o urinario.;43620;660749;NBU;BAJA;10000
660751;PORFIRINAS o UROPORFIRINAS - urinarias;32715;660751;NBU;BAJA;10000
660752;PORFOBILINOGENO (cualitativo) - urinario.;26172;660752;NBU;BAJA;10000
660753;POTASEMIA.;0;660753;NBU;BAJA;10000
660754;POTASURIA.;0;660754;NBU;BAJA;10000
660758;PROGESTERONA - Pg.;23991;660758;NBU;BAJA;10000
660759;PROLACTINA (Prl);21810;660759;NBU;BAJA;10000
660761;PROTEINA C REACTIVA - PCR;10905;660761;NBU;BAJA;10000
660763;PROTEINA TOTALES.;3271,5;660763;NBU;BAJA;10000
660764;PROTEINOGRAMA ELECTROFORÉTICO, en suero;26172;660764;NBU;BAJA;10000
660765;PROTEINOGRAMA ELECTROFORÉTICO - LCR;43620;660765;NBU;BAJA;10000
660766;PROTEINOGRAMA - líquidos biológicos;43620;660766;NBU;BAJA;10000
660767;PROTEINURIA.;3271,5;660767;NBU;BAJA;10000
660768;PROTOPORFIRINAS - eritrocitaria;26172;660768;NBU;BAJA;10000
660769;PROTROMBINA, CONSUMO DE;4362;660769;NBU;BAJA;10000
660770;PROTROMBINA, RIN;8724;660770;NBU;BAJA;10000
660771;PROTROMBINA, TIEMPO DE (TP);6543;660771;NBU;BAJA;10000
660772;PSEUDOCOLINESTERASA (CHE) o BUTIRILCOLINESTERASA.;8724;660772;NBU;BAJA;10000
660801;QUIMIOTRIPSINA.;65430;660801;NBU;BAJA;10000
660812;RENINA - ANGIOTESINA.;39258;660812;NBU;BAJA;10000
660813;Rho FACTOR - GRUPO SANGUINEO.;0;660813;NBU;BAJA;10000
660814;Rho FACTOR C GRANDE;4362;660814;NBU;BAJA;10000
660815;Rho FACTOR c CHICA;4362;660815;NBU;BAJA;10000
660816;Rho FACTOR E GRANDE;4362;660816;NBU;BAJA;10000
660817;Rho FACTOR e CHICA;4362;660817;NBU;BAJA;10000
660818;RETICULOCITOS, RECUENTO DE;4362;660818;NBU;BAJA;10000
660820;ROSSE RAGAN, PRUEBA DE (RR);5452,5;660820;NBU;BAJA;10000
660831;SALICILATOS.;27262,5;660831;NBU;BAJA;10000
660832;SALMONELLA, ANTICUERPOS (IFI - ELISA);13086;660832;NBU;BAJA;10000
660833;SANGRE OCULTA - materia fecal (SOMF) - inmunológico;21810;660833;NBU;BAJA;10000
660835;SEROTONINA - sérica.;52344;660835;NBU;BAJA;10000
660837;SIDEROFILINA, CAPACIDAD de SATURACIÓN.;19629;660837;NBU;BAJA;10000
660838;SIMS - HUHNER, TEST DE;43620;660838;NBU;BAJA;10000
660839;SODIO - sérico o urinario.;0;660839;NBU;BAJA;10000
660841;SOMATOTROFINA (STH);26172;660841;NBU;BAJA;10000
660846;"SUBTIPO HEMOGLOBINA A2, DETERMINACION DE
(electroforesis)";23991;660846;NBU;BAJA;10000
660847;SUDOR, TEST DE;65430;660847;NBU;BAJA;10000
660862;TALIO (Tl) - urinario.;43620;660862;NBU;BAJA;10000
660863;TESTOSTERONA - To;23991;660863;NBU;BAJA;10000
660864;THORN, PRUEBA DE;0;660864;NBU;BAJA;10000
660865;TIROTROFINA - TSH;19629;660865;NBU;BAJA;10000
660866;TIROXINA TOTAL - T4;19629;660866;NBU;BAJA;10000
660867;TIROXINA EFECTIVA - LIBRE (FT4 / T4L);19629;660867;NBU;BAJA;10000
660870;TOXOPLASMOSIS (HA);8724;660870;NBU;BAJA;10000
660871;TOXOPLASMOSIS (IFI);13086;660871;NBU;BAJA;10000
660873;TRANSAMINASA, GLUTAMICO OXALACETICA (GOT / AST);3271,5;660873;NBU;BAJA;10000
660874;TRANSAMINASA, GLUTAMICO PIRUVICA (GPT / AGT);3271,5;660874;NBU;BAJA;10000
660875;TRANSFERRINA;13086;660875;NBU;BAJA;10000
660876;TRIGLICERIDOS (Tg);5452,5;660876;NBU;BAJA;10000
660878;TRIIODOTIRONINA TOTAL - T3;19629;660878;NBU;BAJA;10000
660879;TROMBINA, PRUEBA DE GENERACIÓN DE LA;6543;660879;NBU;BAJA;10000
660880;TROMBINA, TIEMPO DE;10905;660880;NBU;BAJA;10000
660887;TROMBOPLASTINA, TIEMPO DE (KPTT / TTPC / KT);6543;660887;NBU;BAJA;10000
660901;UREA, CLEARENCE DE;6543;660901;NBU;BAJA;10000
660902;UREA, sérica.;3271,5;660902;NBU;BAJA;10000
660903;URETRAL, EXUDADO (Directo y Cultivo).;23991;660903;NBU;BAJA;10000
660904;ÚRICO, ÁCIDO - sérico.;3271,5;660904;NBU;BAJA;10000
660905;ÚRICO, ÁCIDO - urinario.;3271,5;660905;NBU;BAJA;10000
660907;UROCITOGRAMA;8724;660907;NBU;BAJA;10000
660911;UROCULTIVO (MODULO);43620;660911;NBU;BAJA;10000
660923;UROPROTEINOGRAMA;130860;660923;NBU;BAJA;10000
660931;VAGINAL, EXUDADO o FLUJO (Directo y Cultivo).;34896;660931;NBU;BAJA;10000
660932;VAINILLIN MANDELICO, ÁCIDO - urinario (AVM) (HPLC);32715;660932;NBU;BAJA;10000
660933;V D R L / USR;8724;660933;NBU;BAJA;10000
660935;VARIANTE BACTERIANA.;0;660935;NBU;BAJA;10000
660936;VERONAL, PRUEBA DEL;0;660936;NBU;BAJA;10000
660937;VITAMINA A.;80697;660937;NBU;BAJA;10000
660938;VITAMINA B12.;32715;660938;NBU;BAJA;10000
660939;VITAMINA E.;80697;660939;NBU;BAJA;10000
660940;VOLEMIA RADIOQUÍMICO.;0;660940;NBU;BAJA;10000
660953;WIDAL, REACCION DE;8724;660953;NBU;BAJA;10000
660981;ZINC ERITROCITARIO - PROTOPORFIRINA.;43620;660981;NBU;BAJA;10000
660982;ZINC (Zn) - sérico.;32715;660982;NBU;BAJA;10000
661000;ANTIGENO PROSTATICO ESPECÍFICO TOTAL - PSA-t;39258;661000;NBU;BAJA;10000
661001;ACTO BIOQUÍMICO DE INTERNACION - (ABI);19629;661001;NBU;BAJA;10000
661011;"CD4 - SUB POBLACIÓN LINFOCITARIA por Citom. de
flujo";76335;661011;NBU;ALTA;20000
661015;"CD8 - SUB POBLACIÓN LINFOCITARIA por Citom. de
flujo";76335;661015;NBU;ALTA;20000
661020;CHLAMYDIAS PNEUMONIAE, Ac. Anti- IgG;39258;661020;NBU;ALTA;20000
661025;CITOMEGALOVIRUS, Ac. IgG Anti- (CMV-IgG);32715;661025;NBU;BAJA;10000
661030;CITOMEGALOVIRUS, Ac. IgM Anti- (CMV-IgM);43620;661030;NBU;BAJA;10000
661035;COLESTEROL HDL (HDL-C);6543;661035;NBU;BAJA;10000
661040;COLESTEROL LDL (LDL-C);9814,5;661040;NBU;BAJA;10000
661045;CREATINFOSFOQUINASA, ISOENZIMA MB (CKMB / CPKMB);21810;661045;NBU;BAJA;10000
661050;DROGAS de ABUSO SCREENING (c/u);38167,5;661050;NBU;BAJA;10000
661055;EPSTEIN BARR, Ac. IgG/Totales Anti- (VEB / VCA IgG);32715;661055;NBU;BAJA;10000
661060;EPSTEIN BARR, Ac. IgM Anti- (VEB / VCA IgM);43620;661060;NBU;BAJA;10000
661065;FRUCTOSAMINA.;32715;661065;NBU;BAJA;10000
661070;HEMOGLOBINA GLICOSILADA (Hb A1C);32715;661070;NBU;BAJA;10000
661075;HEPATITIS A, Ac. IgM Anti- (HAV IgM);32715;661075;NBU;BAJA;10000
661080;SUPEROXIDO DISMUTASA ;32715;661080;NBU;BAJA;10000
661085;HEPATITIS B, Antígeno e (Ag.HBe);32715;661085;NBU;BAJA;10000
661086;HEPATITIS B, Antígeno de Superficie (Ag.HBs );26172;661086;NBU;BAJA;10000
661090;HEPATITIS B, Ac. de Superficie Anti- (HBsAc);43620;661090;NBU;BAJA;10000
661095;HEPATITIS C, Ac. IgG Anti- (HCV Ac IgG);43620;661095;NBU;BAJA;10000
661100;HIDATIDOSIS, Ac. IgG ó Totales Anti- (IFI);47982;661100;NBU;BAJA;10000
661105;HIV, CARGA VIRAL.;348960;661105;NBU;ALTA;20000
661110;HIV, WESTERN- BLOT;218100;661110;NBU;ALTA;20000
661115;MARCADOR TUMORAL de OVARIO (CA 125);43620;661115;NBU;BAJA;10000
661120;MARCADOR TUMORAL de MAMA (CA 15. 3);43620;661120;NBU;BAJA;10000
661125;MARCADOR TUMORAL de COLON (CA 19. 9);43620;661125;NBU;BAJA;10000
661130;MICROALBUMINURIA / ALBUMINA URINARIA;27262,5;661130;NBU;BAJA;10000
661135;"MONITOREO de FARMACOS para ENF. CRONICAS I
(Anticonvulsivantes I)";32715;661135;NBU;BAJA;10000
661136;"MONITOREO de FARMACOS para ENF. CRONICAS II
(Anticonvulsivantes II)";52344;661136;NBU;BAJA;10000
661137;"MONITOREO de FARMACOS para ENF. CRONICAS III
(Anticonvulsivantes III)";130860;661137;NBU;BAJA;10000
